"id","income","watercolor2018","watercolor2019","respirr2018","respirr2019","watercolor_1m","respirr_1m","cov_1","cov_2","cov_3","acc1_1","acc1_2","acc1_3","acc2_1","acc2_2","acc2_3","bid_1","bid_2","bid_3","vote_1","vote_2","vote_3","choice_1","choice_2","choice_3","choice"
97,7500,1.71584002129786,1.79258313096842,1.22812253458717,1.04542079846065,1.58460304329489,1,6,6,0,75,100,0,75,100,0,5,35,0,1,1,1,1,0,0,1
98,30000,2.47965074656337,2.25072575604938,1.69270291793763,1.12532739951735,2.03237852433263,1,12,6,0,100,50,0,100,50,0,35,15,0,1,1,1,1,0,0,1
98,30000,2.47965074656337,2.25072575604938,1.69270291793763,1.12532739951735,2.03237852433263,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
98,30000,2.47965074656337,2.25072575604938,1.69270291793763,1.12532739951735,2.03237852433263,1,6,12,0,100,50,0,100,50,0,25,15,0,1,1,1,1,0,0,1
98,30000,2.47965074656337,2.25072575604938,1.69270291793763,1.12532739951735,2.03237852433263,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
99,87500,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,2.03151474275008,1,12,12,0,100,50,0,50,50,0,35,5,0,3,3,3,0,0,1,3
99,87500,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,2.03151474275008,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
99,87500,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,2.03151474275008,1,6,6,0,50,75,0,50,75,0,5,35,0,3,3,3,0,0,1,3
99,87500,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,2.03151474275008,1,12,6,0,100,100,0,100,100,0,25,15,0,3,3,3,0,0,1,3
100,87500,1.70391989596977,1.78932301989964,1.21687913803829,1.04740014638487,1.57496761997404,1,12,6,0,75,100,0,75,75,0,35,25,0,3,3,3,0,0,1,3
100,87500,1.70391989596977,1.78932301989964,1.21687913803829,1.04740014638487,1.57496761997404,1,6,6,0,100,50,0,50,50,0,25,15,0,3,3,3,0,0,1,3
100,87500,1.70391989596977,1.78932301989964,1.21687913803829,1.04740014638487,1.57496761997404,1,12,6,0,100,100,0,75,100,0,25,5,0,3,3,3,0,0,1,3
100,87500,1.70391989596977,1.78932301989964,1.21687913803829,1.04740014638487,1.57496761997404,1,12,12,0,100,75,0,50,75,0,15,5,0,3,3,3,0,0,1,3
101,87500,2.25963664136103,1.9915210532516,1.6540419003097,1.09243122793986,1.8605127968352,1,12,6,0,75,100,0,75,75,0,35,25,0,3,3,3,0,0,1,3
101,87500,2.25963664136103,1.9915210532516,1.6540419003097,1.09243122793986,1.8605127968352,1,6,6,0,100,50,0,50,50,0,25,15,0,3,3,3,0,0,1,3
101,87500,2.25963664136103,1.9915210532516,1.6540419003097,1.09243122793986,1.8605127968352,1,12,6,0,100,100,0,75,100,0,25,5,0,3,3,3,0,0,1,3
101,87500,2.25963664136103,1.9915210532516,1.6540419003097,1.09243122793986,1.8605127968352,1,12,12,0,100,75,0,50,75,0,15,5,0,3,3,3,0,0,1,3
102,62500,1.70097870679122,1.88251038755729,1.11780385171106,1.04635740872075,1.51855794503653,1,6,6,0,50,75,0,50,75,0,5,35,0,1,1,1,1,0,0,1
102,62500,1.70097870679122,1.88251038755729,1.11780385171106,1.04635740872075,1.51855794503653,1,12,6,0,100,100,0,100,100,0,25,15,0,2,2,2,0,1,0,2
102,62500,1.70097870679122,1.88251038755729,1.11780385171106,1.04635740872075,1.51855794503653,1,12,12,0,100,50,0,50,50,0,35,5,0,2,2,2,0,1,0,2
102,62500,1.70097870679122,1.88251038755729,1.11780385171106,1.04635740872075,1.51855794503653,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
103,62500,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.86845193860804,1,12,6,0,100,100,0,100,100,0,25,15,0,2,2,2,0,1,0,2
103,62500,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.86845193860804,1,12,12,0,100,50,0,50,50,0,35,5,0,2,2,2,0,1,0,2
103,62500,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.86845193860804,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
103,62500,2.40153577447285,2.16287656743494,1.68183143635486,1.11506161162166,1.86845193860804,1,6,6,0,50,75,0,50,75,0,5,35,0,1,1,1,1,0,0,1
104,137500,2.2205818550257,1.62209691499338,1.66620381266637,1.09522323038165,1.52694963172212,1,12,6,0,100,50,0,100,50,0,35,15,0,2,2,2,0,1,0,2
104,137500,2.2205818550257,1.62209691499338,1.66620381266637,1.09522323038165,1.52694963172212,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
104,137500,2.2205818550257,1.62209691499338,1.66620381266637,1.09522323038165,1.52694963172212,1,6,12,0,100,50,0,100,50,0,25,15,0,2,2,2,0,1,0,2
104,137500,2.2205818550257,1.62209691499338,1.66620381266637,1.09522323038165,1.52694963172212,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
105,42500,2.02027605646006,1.94857090299017,1.47301024220128,1.04922393430031,1.82638135487573,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
105,42500,2.02027605646006,1.94857090299017,1.47301024220128,1.04922393430031,1.82638135487573,1,12,6,0,100,50,0,100,50,0,35,15,0,2,2,2,0,1,0,2
105,42500,2.02027605646006,1.94857090299017,1.47301024220128,1.04922393430031,1.82638135487573,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
105,42500,2.02027605646006,1.94857090299017,1.47301024220128,1.04922393430031,1.82638135487573,1,6,12,0,100,50,0,100,50,0,25,15,0,2,2,2,0,1,0,2
106,112500,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.67289910988172,1.02324233246721,12,12,0,100,75,0,100,50,0,35,25,0,3,3,3,0,0,1,3
106,112500,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.67289910988172,1.02324233246721,6,6,0,75,100,0,50,75,0,15,35,0,3,3,3,0,0,1,3
106,112500,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.67289910988172,1.02324233246721,6,12,0,50,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
106,112500,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.67289910988172,1.02324233246721,12,6,0,75,100,0,50,50,0,35,15,0,3,3,3,0,0,1,3
107,62500,1.94730481609913,1.79348006859463,1.58435697309582,1.0446239984092,1.64718426013096,1,6,12,0,100,50,0,75,50,0,15,25,0,2,2,2,0,1,0,2
107,62500,1.94730481609913,1.79348006859463,1.58435697309582,1.0446239984092,1.64718426013096,1,12,6,0,100,50,0,100,50,0,35,15,0,1,1,1,1,0,0,1
107,62500,1.94730481609913,1.79348006859463,1.58435697309582,1.0446239984092,1.64718426013096,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
107,62500,1.94730481609913,1.79348006859463,1.58435697309582,1.0446239984092,1.64718426013096,1,6,12,0,100,50,0,100,50,0,25,15,0,1,1,1,1,0,0,1
108,162500,2.21076530578401,1.58607753345044,1.66286270709334,1.09251699891443,1.48712110364192,1,6,6,0,100,75,0,50,75,0,35,25,0,1,1,1,1,0,0,1
108,162500,2.21076530578401,1.58607753345044,1.66286270709334,1.09251699891443,1.48712110364192,1,12,12,0,50,100,0,50,100,0,5,35,0,2,2,2,0,1,0,2
108,162500,2.21076530578401,1.58607753345044,1.66286270709334,1.09251699891443,1.48712110364192,1,12,6,0,75,75,0,75,50,0,15,5,0,2,2,2,0,1,0,2
108,162500,2.21076530578401,1.58607753345044,1.66286270709334,1.09251699891443,1.48712110364192,1,6,6,0,75,100,0,75,100,0,5,35,0,2,2,2,0,1,0,2
109,112500,1.71148813101946,1.79118188324585,1.22391091579883,1.04604144150215,1.53078787372352,1,6,12,0,75,100,0,50,50,0,5,35,0,3,3,3,0,0,1,3
109,112500,1.71148813101946,1.79118188324585,1.22391091579883,1.04604144150215,1.53078787372352,1,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
109,112500,1.71148813101946,1.79118188324585,1.22391091579883,1.04604144150215,1.53078787372352,1,6,12,0,100,50,0,75,50,0,15,25,0,3,3,3,0,0,1,3
109,112500,1.71148813101946,1.79118188324585,1.22391091579883,1.04604144150215,1.53078787372352,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
110,30000,2.3637811410243,2.12021560133315,1.67674765360315,1.11010452449978,1.95350900290646,1,12,12,0,50,100,0,50,100,0,5,35,0,3,3,3,0,0,1,3
110,30000,2.3637811410243,2.12021560133315,1.67674765360315,1.11010452449978,1.95350900290646,1,12,6,0,75,75,0,75,50,0,15,5,0,3,3,3,0,0,1,3
110,30000,2.3637811410243,2.12021560133315,1.67674765360315,1.11010452449978,1.95350900290646,1,6,6,0,75,100,0,75,100,0,5,35,0,3,3,3,0,0,1,3
110,30000,2.3637811410243,2.12021560133315,1.67674765360315,1.11010452449978,1.95350900290646,1,6,6,0,100,75,0,50,75,0,35,25,0,3,3,3,0,0,1,3
111,87500,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.50112868468434,1,12,6,0,75,100,0,75,75,0,35,25,0,3,3,3,0,0,1,3
111,87500,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.50112868468434,1,6,6,0,100,50,0,50,50,0,25,15,0,3,3,3,0,0,1,3
111,87500,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.50112868468434,1,12,6,0,100,100,0,75,100,0,25,5,0,2,2,2,0,1,0,2
111,87500,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.50112868468434,1,12,12,0,100,75,0,50,75,0,15,5,0,2,2,2,0,1,0,2
112,42500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.52800028025805,1,6,6,0,75,100,0,50,75,0,15,35,0,2,2,2,0,1,0,2
112,42500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.52800028025805,1,6,12,0,50,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
112,42500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.52800028025805,1,12,6,0,75,100,0,50,50,0,35,15,0,2,2,2,0,1,0,2
112,42500,1.71007455330142,1.79112013602982,1.22274199546351,1.04643318158065,1.52800028025805,1,12,12,0,100,75,0,100,50,0,35,25,0,2,2,2,0,1,0,2
113,87500,1.58439341645614,1.57002625497157,1.15544989871841,1.02740577776858,1.32425738047226,1,6,6,0,75,100,0,50,75,0,15,35,0,1,1,1,1,0,0,1
113,87500,1.58439341645614,1.57002625497157,1.15544989871841,1.02740577776858,1.32425738047226,1,6,12,0,50,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
113,87500,1.58439341645614,1.57002625497157,1.15544989871841,1.02740577776858,1.32425738047226,1,12,6,0,75,100,0,50,50,0,35,15,0,2,2,2,0,1,0,2
113,87500,1.58439341645614,1.57002625497157,1.15544989871841,1.02740577776858,1.32425738047226,1,12,12,0,100,75,0,100,50,0,35,25,0,2,2,2,0,1,0,2
114,162500,2.13481351035618,1.39758866394545,1.64989501031637,1.08032997821563,1.13189230782506,1,12,6,0,100,100,0,75,100,0,25,5,0,1,1,1,1,0,0,1
114,162500,2.13481351035618,1.39758866394545,1.64989501031637,1.08032997821563,1.13189230782506,1,12,12,0,100,75,0,50,75,0,15,5,0,1,1,1,1,0,0,1
114,162500,2.13481351035618,1.39758866394545,1.64989501031637,1.08032997821563,1.13189230782506,1,12,6,0,75,100,0,75,75,0,35,25,0,2,2,2,0,1,0,2
114,162500,2.13481351035618,1.39758866394545,1.64989501031637,1.08032997821563,1.13189230782506,1,6,6,0,100,50,0,50,50,0,25,15,0,1,1,1,1,0,0,1
115,62500,1.74792338706765,1.88405801747293,1.15345153056498,1.0443780412089,1.53930523879125,1,6,12,0,100,50,0,100,50,0,25,15,0,1,1,1,1,0,0,1
115,62500,1.74792338706765,1.88405801747293,1.15345153056498,1.0443780412089,1.53930523879125,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
115,62500,1.74792338706765,1.88405801747293,1.15345153056498,1.0443780412089,1.53930523879125,1,12,6,0,100,50,0,100,50,0,35,15,0,1,1,1,1,0,0,1
115,62500,1.74792338706765,1.88405801747293,1.15345153056498,1.0443780412089,1.53930523879125,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
116,162500,1.93515533602702,1.75166445594593,1.61523930749549,1.04149397384367,1.84692183563981,1,12,6,0,100,100,0,75,100,0,25,5,0,2,2,2,0,1,0,2
116,162500,1.93515533602702,1.75166445594593,1.61523930749549,1.04149397384367,1.84692183563981,1,12,12,0,100,75,0,50,75,0,15,5,0,2,2,2,0,1,0,2
116,162500,1.93515533602702,1.75166445594593,1.61523930749549,1.04149397384367,1.84692183563981,1,12,6,0,75,100,0,75,75,0,35,25,0,2,2,2,0,1,0,2
116,162500,1.93515533602702,1.75166445594593,1.61523930749549,1.04149397384367,1.84692183563981,1,6,6,0,100,50,0,50,50,0,25,15,0,1,1,1,1,0,0,1
117,62500,1.70260747164994,1.75038802928185,1.18107973709931,1.02496827882675,1.33180221327675,1,6,6,0,50,75,0,50,75,0,5,35,0,3,3,3,0,0,1,3
117,62500,1.70260747164994,1.75038802928185,1.18107973709931,1.02496827882675,1.33180221327675,1,12,6,0,100,100,0,100,100,0,25,15,0,3,3,3,0,0,1,3
117,62500,1.70260747164994,1.75038802928185,1.18107973709931,1.02496827882675,1.33180221327675,1,12,12,0,100,50,0,50,50,0,35,5,0,1,1,1,1,0,0,1
117,62500,1.70260747164994,1.75038802928185,1.18107973709931,1.02496827882675,1.33180221327675,1,12,12,0,75,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
118,30000,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,1.9342751016637,1,12,6,0,75,75,0,75,50,0,15,5,0,2,2,2,0,1,0,2
118,30000,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,1.9342751016637,1,6,6,0,75,100,0,75,100,0,5,35,0,1,1,1,1,0,0,1
118,30000,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,1.9342751016637,1,6,6,0,100,75,0,50,75,0,35,25,0,3,3,3,0,0,1,3
118,30000,2.02100729732662,1.9186107212923,1.49867274417696,1.04441651939764,1.9342751016637,1,12,12,0,50,100,0,50,100,0,5,35,0,3,3,3,0,0,1,3
119,42500,2.01689833691568,1.91709935383648,1.50047030135846,1.04513754262985,1.71581100381013,1.00842324961754,12,6,0,75,100,0,75,75,0,35,25,0,1,1,1,1,0,0,1
119,42500,2.01689833691568,1.91709935383648,1.50047030135846,1.04513754262985,1.71581100381013,1.00842324961754,6,6,0,100,50,0,50,50,0,25,15,0,3,3,3,0,0,1,3
119,42500,2.01689833691568,1.91709935383648,1.50047030135846,1.04513754262985,1.71581100381013,1.00842324961754,12,6,0,100,100,0,75,100,0,25,5,0,1,1,1,1,0,0,1
119,42500,2.01689833691568,1.91709935383648,1.50047030135846,1.04513754262985,1.71581100381013,1.00842324961754,12,12,0,100,75,0,50,75,0,15,5,0,1,1,1,1,0,0,1
120,20000,1.83401834265985,2.04137996320402,1.13717468619461,1.0419823040415,1.7500916478186,1,12,6,0,100,100,0,75,100,0,25,5,0,1,1,1,1,0,0,1
120,20000,1.83401834265985,2.04137996320402,1.13717468619461,1.0419823040415,1.7500916478186,1,12,12,0,100,75,0,50,75,0,15,5,0,2,2,2,0,1,0,2
120,20000,1.83401834265985,2.04137996320402,1.13717468619461,1.0419823040415,1.7500916478186,1,12,6,0,75,100,0,75,75,0,35,25,0,1,1,1,1,0,0,1
120,20000,1.83401834265985,2.04137996320402,1.13717468619461,1.0419823040415,1.7500916478186,1,6,6,0,100,50,0,50,50,0,25,15,0,1,1,1,1,0,0,1
121,87500,1.70581263948413,1.81571773486536,1.15608685296376,1.04253741529096,1.63542739567653,1,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
121,87500,1.70581263948413,1.81571773486536,1.15608685296376,1.04253741529096,1.63542739567653,1,6,12,0,100,50,0,75,50,0,15,25,0,3,3,3,0,0,1,3
121,87500,1.70581263948413,1.81571773486536,1.15608685296376,1.04253741529096,1.63542739567653,1,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
121,87500,1.70581263948413,1.81571773486536,1.15608685296376,1.04253741529096,1.63542739567653,1,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
122,275000,1.72715820886174,1.79386927536738,1.23788249590217,1.04266690049048,1.66473598679093,1,12,12,0,100,75,0,100,50,0,35,25,0,2,2,2,0,1,0,2
122,275000,1.72715820886174,1.79386927536738,1.23788249590217,1.04266690049048,1.66473598679093,1,6,6,0,75,100,0,50,75,0,15,35,0,1,1,1,1,0,0,1
122,275000,1.72715820886174,1.79386927536738,1.23788249590217,1.04266690049048,1.66473598679093,1,6,12,0,50,100,0,50,75,0,5,25,0,1,1,1,1,0,0,1
122,275000,1.72715820886174,1.79386927536738,1.23788249590217,1.04266690049048,1.66473598679093,1,12,6,0,75,100,0,50,50,0,35,15,0,2,2,2,0,1,0,2
123,62500,1.78352553985538,1.93852727578404,1.15287780785697,1.04553274178928,1.58221899020735,1,12,6,0,100,100,0,75,100,0,25,5,0,3,3,3,0,0,1,3
123,62500,1.78352553985538,1.93852727578404,1.15287780785697,1.04553274178928,1.58221899020735,1,12,12,0,100,75,0,50,75,0,15,5,0,3,3,3,0,0,1,3
123,62500,1.78352553985538,1.93852727578404,1.15287780785697,1.04553274178928,1.58221899020735,1,12,6,0,75,100,0,75,75,0,35,25,0,3,3,3,0,0,1,3
123,62500,1.78352553985538,1.93852727578404,1.15287780785697,1.04553274178928,1.58221899020735,1,6,6,0,100,50,0,50,50,0,25,15,0,3,3,3,0,0,1,3
124,7500,2.11376832999513,1.86281323809374,1.6563515793083,1.07509586617405,1.79083177893628,1,12,12,0,100,75,0,100,50,0,35,25,0,2,2,2,0,1,0,2
124,7500,2.11376832999513,1.86281323809374,1.6563515793083,1.07509586617405,1.79083177893628,1,6,6,0,75,100,0,50,75,0,15,35,0,1,1,1,1,0,0,1
124,7500,2.11376832999513,1.86281323809374,1.6563515793083,1.07509586617405,1.79083177893628,1,6,12,0,50,100,0,50,75,0,5,25,0,2,2,2,0,1,0,2
124,7500,2.11376832999513,1.86281323809374,1.6563515793083,1.07509586617405,1.79083177893628,1,12,6,0,75,100,0,50,50,0,35,15,0,2,2,2,0,1,0,2
125,62500,1.7407611206647,1.86614040650852,1.15704698861182,1.04330125518113,1.57042202596252,1,6,6,0,100,50,0,50,50,0,25,15,0,1,1,1,1,0,0,1
125,62500,1.7407611206647,1.86614040650852,1.15704698861182,1.04330125518113,1.57042202596252,1,12,6,0,100,100,0,75,100,0,25,5,0,2,2,2,0,1,0,2
125,62500,1.7407611206647,1.86614040650852,1.15704698861182,1.04330125518113,1.57042202596252,1,12,12,0,100,75,0,50,75,0,15,5,0,2,2,2,0,1,0,2
125,62500,1.7407611206647,1.86614040650852,1.15704698861182,1.04330125518113,1.57042202596252,1,12,6,0,75,100,0,75,75,0,35,25,0,2,2,2,0,1,0,2
126,7500,2.16217647684205,1.50584490099089,1.66032999083983,1.08863551391915,1.40733098472237,1,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
126,7500,2.16217647684205,1.50584490099089,1.66032999083983,1.08863551391915,1.40733098472237,1,12,6,0,100,50,0,100,50,0,35,15,0,1,1,1,1,0,0,1
126,7500,2.16217647684205,1.50584490099089,1.66032999083983,1.08863551391915,1.40733098472237,1,6,12,0,75,100,0,50,50,0,5,35,0,2,2,2,0,1,0,2
126,7500,2.16217647684205,1.50584490099089,1.66032999083983,1.08863551391915,1.40733098472237,1,6,12,0,100,50,0,100,50,0,25,15,0,2,2,2,0,1,0,2
127,87500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.40608061109703,1,12,12,0,100,50,0,50,50,0,35,5,0,1,1,1,1,0,0,1
127,87500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.40608061109703,1,12,12,0,75,100,0,50,75,0,5,25,0,2,2,2,0,1,0,2
127,87500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.40608061109703,1,6,6,0,50,75,0,50,75,0,5,35,0,2,2,2,0,1,0,2
127,87500,1.65905296297396,1.57072106008944,1.2472918838775,1.02605824288071,1.40608061109703,1,12,6,0,100,100,0,100,100,0,25,15,0,1,1,1,1,0,0,1
128,42500,1.73374926706773,1.81627279831863,1.25452507145333,1.05152941715592,1.53744193440921,1,12,6,0,100,100,0,75,100,0,25,5,0,3,3,3,0,0,1,3
128,42500,1.73374926706773,1.81627279831863,1.25452507145333,1.05152941715592,1.53744193440921,1,12,12,0,100,75,0,50,75,0,15,5,0,2,2,2,0,1,0,2
128,42500,1.73374926706773,1.81627279831863,1.25452507145333,1.05152941715592,1.53744193440921,1,12,6,0,75,100,0,75,75,0,35,25,0,3,3,3,0,0,1,3
128,42500,1.73374926706773,1.81627279831863,1.25452507145333,1.05152941715592,1.53744193440921,1,6,6,0,100,50,0,50,50,0,25,15,0,3,3,3,0,0,1,3
129,87500,1.39492210514796,1.44879244749502,1.12639075011254,1.04515076363941,1.3879025569439,1,12,12,0,100,50,0,50,50,0,35,5,0,1,1,1,1,0,0,1
129,87500,1.39492210514796,1.44879244749502,1.12639075011254,1.04515076363941,1.3879025569439,1,12,12,0,75,100,0,50,75,0,5,25,0,2,2,2,0,1,0,2
129,87500,1.39492210514796,1.44879244749502,1.12639075011254,1.04515076363941,1.3879025569439,1,6,6,0,50,75,0,50,75,0,5,35,0,2,2,2,0,1,0,2
129,87500,1.39492210514796,1.44879244749502,1.12639075011254,1.04515076363941,1.3879025569439,1,12,6,0,100,100,0,100,100,0,25,15,0,1,1,1,1,0,0,1
130,20000,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.14912236090532,1.0113862308009,12,6,0,100,100,0,100,100,0,25,15,0,3,3,3,0,0,1,3
130,20000,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.14912236090532,1.0113862308009,12,12,0,100,50,0,50,50,0,35,5,0,3,3,3,0,0,1,3
130,20000,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.14912236090532,1.0113862308009,12,12,0,75,100,0,50,75,0,5,25,0,3,3,3,0,0,1,3
130,20000,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.14912236090532,1.0113862308009,6,6,0,50,75,0,50,75,0,5,35,0,3,3,3,0,0,1,3
131,87500,2.20572447082072,1.59480949932363,1.66503600362607,1.09376914542823,1.41989752549318,1,6,6,0,75,100,0,50,75,0,15,35,0,3,3,3,0,0,1,3
131,87500,2.20572447082072,1.59480949932363,1.66503600362607,1.09376914542823,1.41989752549318,1,6,12,0,50,100,0,50,75,0,5,25,0,3,3,3,0,0,1,3
131,87500,2.20572447082072,1.59480949932363,1.66503600362607,1.09376914542823,1.41989752549318,1,12,6,0,75,100,0,50,50,0,35,15,0,3,3,3,0,0,1,3
131,87500,2.20572447082072,1.59480949932363,1.66503600362607,1.09376914542823,1.41989752549318,1,12,12,0,100,75,0,100,50,0,35,25,0,3,3,3,0,0,1,3
132,87500,1.70391989596977,1.78932301989964,1.21687913803829,1.04740014638487,1.59339481760772,1,6,6,0,75,100,0,75,100,0,5,35,0,3,3,3,0,0,1,3
132,87500,1.70391989596977,1.78932301989964,1.21687913803829,1.04740014638487,1.59339481760772,1,6,6,0,100,75,0,50,75,0,35,25,0,3,3,3,0,0,1,3
132,87500,1.70391989596977,1.78932301989964,1.21687913803829,1.04740014638487,1.59339481760772,1,12,12,0,50,100,0,50,100,0,5,35,0,3,3,3,0,0,1,3
132,87500,1.70391989596977,1.78932301989964,1.21687913803829,1.04740014638487,1.59339481760772,1,12,6,0,75,75,0,75,50,0,15,5,0,2,2,2,0,1,0,2
133,400000,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.53347902507074,1,6,6,0,100,75,0,50,75,0,35,25,0,3,3,3,0,0,1,3
133,400000,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.53347902507074,1,12,12,0,50,100,0,50,100,0,5,35,0,3,3,3,0,0,1,3
133,400000,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.53347902507074,1,12,6,0,75,75,0,75,50,0,15,5,0,1,1,1,1,0,0,1
133,400000,1.75867925631408,1.83931698961893,1.1801195239214,1.03007871907513,1.53347902507074,1,6,6,0,75,100,0,75,100,0,5,35,0,3,3,3,0,0,1,3
134,20000,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.2950739002344,1,12,6,0,75,75,0,75,50,0,15,5,0,1,1,1,1,0,0,1
134,20000,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.2950739002344,1,6,6,0,75,100,0,75,100,0,5,35,0,1,1,1,1,0,0,1
134,20000,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.2950739002344,1,6,6,0,100,75,0,50,75,0,35,25,0,2,2,2,0,1,0,2
134,20000,1.63073238216625,1.35534864481631,1.22781140146855,1.10583885416538,1.2950739002344,1,12,12,0,50,100,0,50,100,0,5,35,0,2,2,2,0,1,0,2
135,62500,1.94737654600702,1.796957969595,1.58116417357637,1.04516113459267,1.70179059806953,1,12,12,0,100,50,0,50,50,0,35,5,0,1,1,1,1,0,0,1
135,62500,1.94737654600702,1.796957969595,1.58116417357637,1.04516113459267,1.70179059806953,1,12,12,0,75,100,0,50,75,0,5,25,0,2,2,2,0,1,0,2
135,62500,1.94737654600702,1.796957969595,1.58116417357637,1.04516113459267,1.70179059806953,1,6,6,0,50,75,0,50,75,0,5,35,0,2,2,2,0,1,0,2
135,62500,1.94737654600702,1.796957969595,1.58116417357637,1.04516113459267,1.70179059806953,1,12,6,0,100,100,0,100,100,0,25,15,0,1,1,1,1,0,0,1
136,20000,1.85363357341342,1.24431310137721,1.5303953333974,1.06395344541746,1.0353815959009,1,12,6,0,100,100,0,100,100,0,25,15,0,3,3,3,0,0,1,3
136,20000,1.85363357341342,1.24431310137721,1.5303953333974,1.06395344541746,1.0353815959009,1,12,12,0,100,50,0,50,50,0,35,5,0,1,1,1,1,0,0,1
136,20000,1.85363357341342,1.24431310137721,1.5303953333974,1.06395344541746,1.0353815959009,1,12,12,0,75,100,0,50,75,0,5,25,0,2,2,2,0,1,0,2
136,20000,1.85363357341342,1.24431310137721,1.5303953333974,1.06395344541746,1.0353815959009,1,6,6,0,50,75,0,50,75,0,5,35,0,3,3,3,0,0,1,3
137,87500,1.89442645687501,1.67741500894482,1.65833931131788,1.04592700147818,1.47364797206709,1.00468699123521,6,12,0,100,50,0,100,50,0,25,15,0,3,3,3,0,0,1,3
137,87500,1.89442645687501,1.67741500894482,1.65833931131788,1.04592700147818,1.47364797206709,1.00468699123521,6,12,0,100,50,0,75,50,0,15,25,0,1,1,1,1,0,0,1
137,87500,1.89442645687501,1.67741500894482,1.65833931131788,1.04592700147818,1.47364797206709,1.00468699123521,12,6,0,100,50,0,100,50,0,35,15,0,3,3,3,0,0,1,3
137,87500,1.89442645687501,1.67741500894482,1.65833931131788,1.04592700147818,1.47364797206709,1.00468699123521,6,12,0,75,100,0,50,50,0,5,35,0,1,1,1,1,0,0,1
